COA2011,AvPTAI2015,PTAL,PTAIHigh,PTAILow
E00018808,4.62877,1b,10.3116,2.24479
E00018809,9.81042,2,10.5131,8.55065
E00018810,9.81017,2,11.52,8.34649
E00018811,5.34992,2,8.10473,2.04969
E00018812,9.56341,2,12.4867,6.65485
E00018813,6.69319,2,8.63333,4.66399
E00018814,5.15042,2,7.18272,3.21048
E00018815,4.41068,1b,5.9442,2.81608
E00018816,6.21936,2,6.54609,5.93305
E00018817,6.73311,2,8.82895,5.24402
E00018818,4.8827,1b,5.60875,4.00446
E00018819,3.44598,1b,9.69296,0
E00018820,3.83919,1b,4.95028,2.02787
E00018821,4.95033,1b,5.68751,3.87493
E00018822,3.73578,1b,7.41516,1.96683
E00018823,3.56521,1b,5.84238,2.12619
E00018824,10.0733,3,13.0988,6.02579
E00018825,6.08667,2,12.9961,2.25804
E00018826,11.474,3,12.6971,10.3846
E00018827,11.9134,3,11.9134,11.9134
E00018828,3.3809,1b,4.29546,2.61275
E00018829,3.38318,1b,4.39491,2.31685
E00018830,3.5833,1b,4.8344,2.70964
E00018831,3.62461,1b,5.23881,0
E00018832,4.15136,1b,5.93002,0
E00018833,2.75955,1b,5.93104,0
E00018834,4.10375,1b,5.64841,0
E00018835,5.52691,2,7.26824,3.35942
E00018836,3.11078,1b,5.24137,0
E00018837,5.68499,2,7.81267,2.71917
E00018838,1.65675,1a,5.89174,0
E00018839,2.53787,1b,2.75581,2.34331
E00018840,2.95135,1b,5.58581,0
E00018841,5.01722,2,6.77481,3.83786
E00018842,6.30288,2,10.7419,0
E00018843,5.23617,2,7.65634,2.31451
E00018844,9.12303,2,12.3348,7.90572
E00018845,4.44886,1b,7.39784,0
E00018846,6.71146,2,11.2093,0
E00018847,9.4257,2,13.272,0
E00018848,4.61207,1b,13.4877,0
E00018849,12.3767,3,14.3605,11.4001
E00018850,6.53889,2,8.08009,2.16517
E00018851,11.2714,3,13.8014,7.32789
E00018852,10.534,3,12.884,7.31486
E00018853,11.074,3,12.5399,10.0852
E00018854,11.6253,3,11.6501,11.5843
E00018855,8.50745,2,15.9759,4.18662
E00018857,11.992,3,12.1597,11.8243
E00018858,6.44505,2,11.2545,3.35904
E00018859,8.57788,2,9.84187,5.25265
E00018860,8.70649,2,10.2898,5.05696
E00018861,11.7188,3,12.1689,11.2688
E00018862,6.15102,2,10.5328,3.0384
E00018863,10.2281,3,13.3562,4.80257
E00018864,5.18395,2,7.50612,2.80413
E00018865,9.55085,2,12.5034,7.78709
E00018866,7.81696,2,8.22145,7.36489
E00018867,8.53454,2,12.8185,4.14947
E00018868,7.13403,2,7.33229,7.02073
E00018869,8.54153,2,9.24998,7.14857
E00018870,5.09153,2,5.54375,4.54239
E00018871,4.50358,1b,4.68695,4.3202
E00018872,7.36716,2,8.53147,6.90328
E00018873,8.62421,2,9.07629,7.8419
E00018874,4.98542,1b,8.09927,3.80408
E00018875,5.00786,2,6.88897,3.91784
E00018876,5.87212,2,8.82167,4.17032
E00018877,7.05105,2,9.22035,4.11651
E00018878,4.00543,1b,9.35306,0
E00018879,2.88611,1b,9.02386,0
E00018880,4.42592,1b,10.1368,2.58607
E00018881,11.1313,3,12.1501,9.67603
E00018883,9.72662,2,10.3696,9.14632
E00018884,10.4382,3,11.7411,9.6968
E00018885,13.1053,3,13.9497,12.3942
E00018886,6.09066,2,6.60957,5.25199
E00018887,14.5497,3,15.6076,13.4917
E00018888,11.6973,3,12.5825,10.7162
E00018889,5.54312,2,6.3455,4.74075
E00018890,13.2347,3,14.2864,12.1385
E00018891,10.7316,3,11.6112,9.92237
E00018892,4.33148,1b,7.1638,2.30165
E00018893,13.3604,3,13.9149,12.7617
E00018894,3.94189,1b,3.94189,3.94189
E00018895,3.9643,1b,5.9654,2.53043
E00018896,3.94038,1b,3.94038,3.94038
E00018897,2.85606,1b,3.01476,2.66916
E00018898,6.56228,2,11.8545,3.77648
E00018899,3.37172,1b,4.34584,2.65549
E00018900,2.41692,1a,3.95074,1.71997
E00018901,6.72016,2,12.3328,0
E00018902,3.11493,1b,3.66579,2.56407
E00018903,3.21487,1b,3.21487,3.21487
E00018904,3.01887,1b,3.48924,2.72496
E00018905,3.44737,1b,4.17067,2.38796
E00018906,3.75172,1b,5.40482,2.57302
E00018907,3.35194,1b,5.47901,0
E00018908,4.67941,1b,5.58057,3.77982
E00018909,3.27412,1b,7.17742,0
E00018910,2.40891,1a,3.3621,0
E00018911,10.2279,3,13.6391,6.15825
E00018912,1.55588,1a,3.31631,0
E00018913,9.00568,2,13.5887,6.24582
E00018914,0,0,0,0
E00018915,9.40991,2,12.878,5.62207
E00018916,5.13195,2,7.51529,0
E00018917,14.6549,3,15.539,13.6873
E00018918,4.1207,1b,6.25614,0
E00018919,13.69,3,13.9076,13.4489
E00018920,7.93059,2,13.6107,5.92864
E00018921,12.5978,3,15.0755,8.75599
E00018922,3.763,1b,6.53382,0
E00018923,14.072,3,14.9437,13.6114
E00018924,6.15786,2,7.00445,5.713
E00018925,5.3647,2,5.70701,5.0742
E00018926,11.3228,3,13.1513,5.82276
E00018927,5.8649,2,12.1679,3.11443
E00018928,12.5939,3,13.1012,11.8515
E00018929,13.1956,3,16.0938,11.2118
E00018930,12.2163,3,16.5118,10.3673
E00018931,7.66628,2,7.75013,7.60022
E00018932,9.72353,2,10.7049,9.00006
E00018933,9.1284,2,9.37329,8.68634
E00018934,10.5876,3,15.0302,7.74792
E00018935,10.5771,3,12.0757,8.9153
E00018936,10.3559,3,13.1593,8.50505
E00018937,11.6301,3,14.0108,9.99574
E00018938,11.9137,3,15.9055,10.4129
E00018939,13.8103,3,18.549,6.85023
E00018943,8.03978,2,9.94131,4.17614
E00018944,9.76012,2,11.0133,8.80675
E00018945,3.23873,1b,3.39621,2.99495
E00018946,3.12716,1b,3.48265,2.88268
E00018947,6.57492,2,9.97946,2.77595
E00018948,12.2065,3,12.3069,12.1061
E00018949,9.26489,2,11.0895,5.82739
E00018950,4.9929,1b,10.2487,2.1195
E00018951,6.29334,2,7.63104,3.90415
E00018952,10.9769,3,11.6103,10.4919
E00018953,10.1663,3,10.4168,9.92405
E00018954,11.9076,3,11.9242,11.891
E00018955,8.03206,2,8.20465,7.83061
E00018956,12.5177,3,13.6686,11.6167
E00018957,5.70949,2,8.50215,3.05033
E00018958,7.97425,2,12.1471,0
E00018959,8.2246,2,8.71579,7.73342
E00018960,8.58192,2,9.73425,7.57623
E00018961,9.67491,2,10.1211,9.36306
E00018962,11.9456,3,13.5095,11.123
E00018963,6.92818,2,9.72907,2.06047
E00018964,15.2684,4,19.8649,12.131
E00018965,17.2853,4,18.6196,15.9509
E00018966,20.0971,5,20.2476,19.8532
E00018967,17.9685,4,19.0572,15.9394
E00018968,17.4781,4,22.2107,11.5951
E00018969,14.4367,3,19.845,9.09805
E00018970,17.5697,4,21.0136,14.5954
E00018971,9.90902,2,10.1889,9.62913
E00018972,18.0695,4,18.9396,16.8473
E00018973,15.8318,4,17.553,13.7486
E00018974,11.8371,3,15.5281,8.14612
E00018975,22.3052,5,24.77,18.1976
E00018976,9.05304,2,13.8211,2.5226
E00018977,0,0,0,0
E00018978,2.3117,1a,9.04451,0
E00018979,7.65017,2,9.57012,2.65956
E00018980,10.027,3,14.2949,3.29918
E00018981,1.36127,1a,3.04427,0
E00018982,6.23689,2,10.5882,2.7256
E00018983,10.9746,3,11.0726,10.8767
E00018984,7.36948,2,9.88046,0
E00018985,8.77252,2,11.021,2.76487
E00018986,9.57891,2,9.57891,9.57891
E00018987,9.52413,2,9.62501,9.42325
E00018988,12.1673,3,13.0186,11.3159
E00018989,9.93447,2,11.1402,9.13855
E00018990,2.93612,1b,8.21069,1.54942
E00018991,12.1657,3,13.0255,11.2102
E00018992,9.7761,2,10.2236,9.36122
E00018993,19.2284,4,20.7815,17.6754
E00018994,11.4014,3,14.7488,8.86454
E00018995,17.6909,4,21.1867,13.8598
E00018996,13.4304,3,19.8333,7.05109
E00018997,18.6681,4,19.4881,17.8481
E00018998,22.4978,5,25.0728,19.9643
E00018999,21.4687,5,21.4687,21.4687
E00019000,21.95,5,24.6618,19.7736
E00019001,19.7647,4,19.7647,19.7647
E00019002,21.4278,5,21.6623,21.1934
E00019003,18.2166,4,20.5037,15.5532
E00019004,18.7043,4,19.6718,17.4666
E00019005,7.80593,2,12.203,3.40883
E00019006,28.9239,6a,36.5088,21.2283
E00019007,25.5157,6a,34.6295,20.8908
E00019008,21.8366,5,24.111,20.2529
E00019009,17.4389,4,25.9284,6.84982
E00019010,25.9289,6a,28.936,22.1053
E00019011,22.4421,5,24.5655,21.0499
E00019012,24.5329,5,29.4092,20.5832
E00019013,25.3818,6a,30.1011,21.8922
E00019014,19.8385,4,20.0289,19.6481
E00019015,4.59658,1b,10.8008,0
E00019016,24.709,5,27.1902,23.2948
E00019017,10.2314,3,10.3145,10.1482
E00019018,28.7701,6a,30.4596,27.4673
E00019019,4.92154,1b,25.7232,0
E00019020,21.3568,5,26.3294,16.8728
E00019022,32.5145,6b,38.1678,29.2637
E00019023,25.936,6a,29.4148,19.6336
E00019024,6.55087,2,15.9247,0
E00019025,32.7172,6b,39.3552,28.3826
E00019026,4.53759,1b,6.48682,2.25532
E00019027,3.58023,1b,4.51837,2.6421
E00019028,4.24905,1b,4.72937,3.98229
E00019029,4.71291,1b,4.82852,4.59731
E00019030,15.4596,4,16.7011,14.8883
E00019031,16.2585,4,19.4332,11.7385
E00019032,4.86867,1b,5.3357,4.54626
E00019033,3.49069,1b,4.49477,2.97133
E00019034,16.4193,4,19.4972,12.2422
E00019035,15.8356,4,22.8958,7.58069
E00019036,17.3014,4,20.4915,11.2508
E00019037,7.02816,2,12.4587,4.28154
E00019038,12.5326,3,14.1458,11.2172
E00019039,13.6176,3,21.779,6.63912
E00019040,2.18141,1a,3.03842,1.81742
E00019041,9.05619,2,15.8424,2.27
E00019042,8.23095,2,15.4563,1.99828
E00019043,1.5445,1a,10.862,0
E00019044,7.71163,2,13.8576,2.98578
E00019045,3.14106,1b,3.43509,2.91015
E00019046,5.66595,2,14.5833,0
E00019047,0.546586,1a,3.09572,0
E00019048,6.43417,2,7.61685,5.43598
E00019049,0.445995,1a,4.77379,0
E00019050,3.32614,1b,3.85002,2.98935
E00019051,3.36754,1b,5.52634,0
E00019052,5.09582,2,6.21625,2.84826
E00019053,4.83102,1b,4.83102,4.83102
E00019054,2.08632,1a,3.53724,0
E00019055,3.90552,1b,4.20994,3.52418
E00019056,5.00814,2,17.2771,0
E00019057,4.61773,1b,5.52004,3.50324
E00019058,3.85665,1b,4.61054,3.2272
E00019059,4.33323,1b,5.00327,3.7491
E00019060,3.63284,1b,3.74961,3.51607
E00019061,4.36569,1b,10.9476,0
E00019062,2.65199,1b,3.29151,1.7945
E00019063,3.82955,1b,7.69906,0
E00019064,4.63975,1b,8.64704,1.60653
E00019065,8.41309,2,11.0919,1.88629
E00019066,4.78643,1b,6.35909,1.86938
E00019067,13.4061,3,24.1324,6.27738
E00019068,8.94926,2,14.3103,4.73865
E00019069,16.4633,4,17.168,15.7586
E00019070,20.3283,5,26.4098,15.0651
E00019071,4.7292,1b,5.15816,4.45664
E00019072,9.70353,2,15.6812,4.94832
E00019073,15.7379,4,16.8973,14.5786
E00019074,12.5357,3,23.8958,4.3979
E00019075,12.2318,3,16.1412,4.6094
E00019076,13.588,3,15.1735,12.2325
E00019077,6.09972,2,8.98128,2.86335
E00019078,11.8137,3,16.0957,9.10988
E00019079,9.81775,2,10.4769,8.57249
E00019080,9.01458,2,9.84195,8.31076
E00019081,12.3242,3,20.3848,8.13447
E00019082,6.05705,2,7.95283,2.47158
E00019083,11.684,3,12.7048,10.1866
E00019084,8.22972,2,9.05113,7.76662
E00019085,4.39057,1b,7.71677,2.60177
E00019086,4.56333,1b,8.7218,2.36467
E00019087,13.5603,3,15.7781,12.3817
E00019088,9.13939,2,11.0371,7.56782
E00019089,4.49115,1b,12.0854,0
E00019090,8.74411,2,9.55289,8.04379
E00019091,1.42542,1a,8.24048,0
E00019092,4.92055,1b,14.8672,0
E00019093,4.68593,1b,8.63799,2.35705
E00019094,12.43,3,14.6628,10.2062
E00019095,9.91786,2,11.0451,8.10498
E00019096,3.85387,1b,10.4,0
E00019097,10.6629,3,11.7497,8.69782
E00019098,8.39627,2,9.99925,5.37286
E00019099,7.19945,2,10.4591,2.26048
E00019100,10.0549,3,12.0406,8.37008
E00019101,11.785,3,13.4415,9.14497
E00019102,11.1317,3,13.2501,8.65136
E00019103,10.4457,3,12.075,8.99001
E00019104,15.1961,4,15.1961,15.1961
E00019105,12.6399,3,14.7307,10.6826
E00019106,11.409,3,13.3042,7.58564
E00019107,9.507,2,12.1453,7.80376
E00019108,7.16329,2,24.7967,2.19382
E00019109,18.1768,4,22.8456,10.2209
E00019110,5.48942,2,8.96249,4.07362
E00019111,4.87453,1b,5.15705,4.46049
E00019112,0.692648,1a,7.13967,0
E00019113,9.90316,2,10.7339,9.06037
E00019114,8.7547,2,9.12544,8.38396
E00019115,9.93338,2,10.6715,9.35239
E00019116,8.88898,2,9.37681,8.40116
E00019117,9.70269,2,10.1445,9.26091
E00019118,10.1456,3,10.5978,9.77761
E00019119,9.54234,2,9.87759,9.00294
E00019120,8.1201,2,9.04455,7.19565
E00019121,8.4723,2,8.4723,8.4723
E00019122,10.522,3,10.91,10.0892
E00019123,6.50239,2,7.59224,5.82364
E00019124,2.65779,1b,7.31306,0
E00019125,9.68256,2,10.4933,8.85081
E00019126,10.6959,3,10.9917,10.0536
E00019127,7.91555,2,11.2072,5.858
E00019128,9.09671,2,9.94659,8.04312
E00019129,5.06062,2,5.06062,5.06062
E00019130,5.87367,2,6.64604,5.1589
E00019131,9.8162,2,10.0008,9.63162
E00019132,9.06793,2,9.65923,8.01322
E00019133,9.69645,2,10.4279,8.65081
E00019134,4.15351,1b,7.51429,0
E00019135,7.41279,2,8.61693,5.00515
E00019136,7.22351,2,9.42326,4.18202
E00019137,3.29803,1b,7.8722,0
E00019138,5.03488,2,5.41943,4.45974
E00019139,0.522706,1a,4.75024,0
E00019140,0.727845,1a,4.28097,0
E00019141,0,0,0,0
E00019142,11.7534,3,14.5975,10.2854
E00019143,11.7241,3,13.419,8.21024
E00019144,11.7664,3,12.0487,11.4841
E00019145,7.73521,2,11.7455,5.26449
E00019146,11.2878,3,12.1364,10.4392
E00019147,8.67515,2,10.2508,7.4326
E00019148,6.70476,2,10.5198,2.05381
E00019149,4.33315,1b,6.19502,2.40698
E00019150,7.27629,2,7.93944,6.61314
E00019151,8.63497,2,10.5163,5.24303
E00019152,4.70903,1b,8.95663,0
E00019153,6.04414,2,10.3126,3.92754
E00019154,11.2025,3,11.6074,10.8414
E00019155,10.7835,3,13.8884,7.6785
E00019156,10.4741,3,12.2053,7.38932
E00019157,9.75142,2,12.1066,7.39622
E00019158,6.87735,2,9.62094,3.97745
E00019159,5.75077,2,6.3325,5.04538
E00019160,5.30207,2,5.74236,4.95603
E00019161,3.64488,1b,6.54717,0
E00019162,5.18422,2,5.78699,4.70047
E00019163,4.22542,1b,9.90696,0
E00019164,13.1013,3,14.6109,11.604
E00019165,7.50609,2,8.42959,5.58452
E00019166,9.00176,2,14.2607,7.5399
E00019167,12.5048,3,13.0136,11.9959
E00019168,10.928,3,11.6975,9.2121
E00019169,11.2401,3,11.6177,10.8625
E00019170,3.54563,1b,5.10976,2.93267
E00019171,10.4724,3,12.6521,8.76804
E00019172,11.0472,3,11.1721,10.9222
E00019173,7.68806,2,7.68806,7.68806
E00019174,3.72145,1b,4.37646,3.28428
E00019175,3.80216,1b,3.80216,3.80216
E00019176,3.91781,1b,5.22389,2.24814
E00019177,3.54183,1b,4.15883,2.37129
E00019178,3.09286,1b,4.41942,2.12041
E00019179,3.31341,1b,3.73018,2.72861
E00019180,3.18755,1b,4.02302,2.62207
E00019181,0.5593,1a,6.76108,0
E00019182,1.8181,1a,5.6637,0
E00019183,1.47521,1a,5.96551,0
E00019184,3.971,1b,4.57072,3.1886
E00019185,4.08949,1b,4.42236,3.62663
E00019186,4.79639,1b,6.51628,2.73446
E00019187,5.95126,2,6.5084,5.03609
E00019188,4.08018,1b,4.66018,3.54044
E00019189,3.24725,1b,3.71445,2.73369
E00019190,2.99662,1b,3.76188,2.62549
E00019191,3.46408,1b,5.00711,2.79694
E00019192,1.5063,1a,3.93311,0
E00019193,15.7357,4,16.1741,15.2973
E00019194,2.83468,1b,2.83468,2.83468
E00019195,5.70941,2,17.1956,3.71529
E00019196,3.80712,1b,3.9145,3.61705
E00019197,3.81774,1b,5.53599,2.1305
E00019198,5.31796,2,5.72649,4.60906
E00019199,1.17202,1a,7.81856,0
E00019200,1.97539,1a,19.9184,0
E00019201,1.9222,1a,3.24041,0
E00019202,5.11658,2,6.42399,3.60647
E00019203,1.44872,1a,2.19481,0
E00019204,2.54309,1b,2.95393,2.12076
E00019205,4.05665,1b,6.79769,2.22451
E00019206,2.50969,1b,2.94729,2.22631
E00019207,3.15289,1b,4.14873,2.46724
E00019208,3.50923,1b,3.54984,3.46862
E00019209,1.85267,1a,6.12716,0
E00019210,6.11137,2,7.14641,5.48845
E00019211,3.4128,1b,6.54746,0
E00019212,6.97534,2,7.86463,4.48203
E00019213,3.23617,1b,5.35953,1.99399
E00019214,5.6316,2,6.62291,5.07077
E00019215,2.32161,1a,3.95538,0
E00019216,6.01192,2,7.43207,5.06175
E00019217,4.76339,1b,5.89646,3.51487
E00019218,6.51991,2,7.7086,4.55161
E00019219,4.82713,1b,6.19196,3.87893
E00019220,6.02066,2,7.21743,4.10798
E00019221,4.48702,1b,5.07136,2.49943
E00019222,7.70783,2,8.59823,6.89644
E00019223,5.91235,2,6.81575,4.89926
E00019224,1.87768,1a,5.61526,0
E00019225,7.86363,2,8.76276,6.97218
E00019226,4.93818,1b,6.50433,2.16961
E00019227,6.94753,2,7.16009,6.63079
E00019228,2.39572,1a,5.00099,0
E00019229,6.46781,2,6.9162,6.01941
E00019230,6.6345,2,8.61668,5.48135
E00019231,4.39282,1b,7.62349,0
E00019232,5.33477,2,6.99982,2.22538
E00019233,1.27213,1a,6.24599,0
E00019234,2.14625,1a,6.98402,0
E00019235,6.69289,2,7.33097,5.71163
E00019236,8.06733,2,8.7904,7.37736
E00019237,4.98866,1b,8.54124,0
E00019238,5.37144,2,9.43698,0
E00019239,2.56513,1b,13.7489,0
E00019240,5.89111,2,6.93488,5.20855
E00019241,3.26963,1b,5.76628,0
E00019242,2.67335,1b,3.35374,2.25473
E00019243,4.40845,1b,6.24393,0
E00019244,4.18172,1b,5.49198,2.61375
E00019245,4.15584,1b,4.5018,3.80988
E00019246,3.18497,1b,6.81569,0
E00019247,4.04002,1b,4.80537,3.27548
E00019248,5.46884,2,6.67882,3.72911
E00019249,3.7079,1b,4.8207,0
E00019250,4.55423,1b,5.88007,3.69195
E00019251,4.69985,1b,5.64116,3.59156
E00019252,3.27548,1b,4.03361,2.77537
E00019253,4.02907,1b,6.2205,2.44768
E00019254,4.53335,1b,6.09491,3.1561
E00019255,3.20326,1b,3.55477,2.98597
E00019256,5.08387,2,6.06517,3.52507
E00019257,5.02913,2,6.97963,3.47381
E00019258,3.88084,1b,5.83575,2.63768
E00019259,3.26443,1b,3.49218,3.03344
E00019260,3.54999,1b,3.67557,3.42441
E00019261,5.17751,2,6.12034,4.61913
E00019262,5.8016,2,6.47306,5.24129
E00019263,4.81123,1b,5.80115,3.76562
E00019264,5.21449,2,8.28104,4.17572
E00019265,4.12267,1b,5.48285,2.89467
E00019266,3.009,1b,3.05935,2.95865
E00019267,3.66787,1b,4.74044,2.5953
E00019268,4.5124,1b,5.23675,3.01868
E00019269,2.81083,1b,3.08261,2.53904
E00019270,3.70777,1b,4.64323,2.6423
E00019271,4.83039,1b,5.61221,4.44135
E00019272,2.78887,1b,3.90077,0
E00019273,6.44088,2,12.2594,0
E00019274,10.0679,3,10.9501,9.18575
E00019275,11.7077,3,13.8166,10.2255
E00019276,9.13162,2,14.3657,7.30644
E00019277,4.75655,1b,19.7348,0
E00019278,3.7326,1b,6.6426,0
E00019279,1.05113,1a,3.15338,0
E00019280,0.635643,1a,3.17822,0
E00019281,6.08982,2,7.60713,4.77612
E00019282,3.05407,1b,5.36142,0
E00019283,4.64201,1b,4.88501,4.399
E00019284,0.422139,1a,3.26412,0
E00019285,8.03066,2,11.7541,4.68049
E00019286,7.08384,2,9.02727,5.28928
E00019287,5.16058,2,6.21926,4.18597
E00019288,4.25547,1b,5.05009,3.68037
E00019289,7.60529,2,9.998,5.47016
E00019290,6.19162,2,8.22654,3.15278
E00019291,5.64786,2,10.2061,3.5956
E00019292,5.8135,2,10.3596,0
E00019293,4.65614,1b,4.9431,4.27817
E00019294,5.66925,2,8.68424,1.65096
E00019295,4.30036,1b,8.22035,1.68096
E00019296,9.25621,2,11.4446,6.10265
E00019297,0,0,0,0
E00019298,3.34792,1b,3.37856,3.31728
E00019299,9.4726,2,9.53446,9.41073
E00019300,9.45695,2,9.58097,9.33294
E00019301,9.58062,2,9.58062,9.58062
E00019302,8.65096,2,10.17,5.71056
E00019303,13.9167,3,16.0102,11.8613
E00019304,13.3022,3,13.8029,12.9689
E00019305,12.8187,3,16.4124,5.3135
E00019306,6.80867,2,7.87382,5.60384
E00019307,1.81132,1a,3.77419,0
E00019308,4.18514,1b,4.31292,3.77389
E00019309,4.35199,1b,7.49925,3.18762
E00019310,2.96393,1b,5.10832,0
E00019311,1.74948,1a,3.06019,0
E00019312,3.12148,1b,3.56839,1.75042
E00019313,5.27735,2,6.2212,4.53791
E00019314,3.18401,1b,5.23222,0.78384
E00019315,5.18398,2,5.70951,4.66264
E00019316,2.25816,1a,4.72535,0.770161
E00019317,5.42141,2,6.16876,4.65649
E00019318,4.11483,1b,6.17607,3.24284
E00019319,4.81866,1b,4.81866,4.81866
E00019320,3.89888,1b,3.95136,3.8464
E00019321,3.3936,1b,4.59181,0
E00019322,4.33586,1b,5.30859,3.29266
E00019323,1.47026,1a,2.95123,0
E00019324,3.44658,1b,6.60385,0
E00019325,4.07886,1b,5.81706,2.04231
E00019326,6.48882,2,8.69433,5.11421
E00019327,5.32227,2,6.22882,3.86773
E00019328,7.2567,2,8.73711,6.70728
E00019329,2.75433,1b,4.62263,0
E00019330,5.97551,2,8.09441,3.4076
E00019331,3.47125,1b,4.05389,3.01828
E00019332,3.54482,1b,4.00435,3.22442
E00019333,4.50674,1b,5.61926,3.40813
E00019334,4.50307,1b,6.14919,3.43108
E00019335,2.06851,1a,2.35114,1.8148
E00019336,8.41842,2,16.1766,2.29017
E00019337,15.3425,4,16.7125,12.9071
E00019338,18.1785,4,19.5062,15.964
E00019339,13.7941,3,16.4459,9.98368
E00019340,6.27873,2,7.54496,3.60137
E00019341,6.2733,2,7.06037,5.48624
E00019342,6.184,2,7.55737,4.57604
E00019343,8.77856,2,9.57799,7.64973
E00019344,7.94254,2,9.32303,6.98615
E00019345,10.1615,3,11.1558,9.72803
E00019346,6.82787,2,7.44943,6.35449
E00019347,4.86185,1b,4.86185,4.86185
E00019348,8.50872,2,8.9526,7.9643
E00019349,6.5128,2,7.6438,5.21432
E00019350,2.46809,1a,12.8706,0
E00019351,8.315,2,9.05195,7.92973
E00019352,6.71922,2,7.46304,5.97239
E00019353,7.01981,2,7.63942,6.16688
E00019354,6.90773,2,9.03876,4.91464
E00019355,6.51527,2,7.2656,5.76494
E00019356,4.373,1b,5.94906,0
E00019358,6.60556,2,7.12565,5.24331
E00019359,17.367,4,17.4363,17.2977
E00019360,15.2911,4,18.6668,11.6016
E00019361,6.51672,2,10.9508,3.77089
E00019362,14.3735,3,14.5998,14.0899
E00019363,14.1758,3,17.3091,9.37666
E00019364,9.38964,2,12.7442,6.27225
E00019365,8.43776,2,12.0927,4.11379
E00019366,9.53623,2,12.8977,6.84028
E00019367,10.1623,3,11.2231,9.28061
E00019368,6.62353,2,7.72612,5.52094
E00019369,8.82302,2,11.2444,7.46112
E00019370,5.93927,2,7.12816,4.75038
E00019371,6.5518,2,8.0104,5.73524
E00019372,10.647,3,11.8448,9.30785
E00019373,8.99616,2,10.0063,7.90073
E00019374,10.753,3,13.9725,4.98021
E00019375,6.60447,2,10.7663,5.08416
E00019376,6.11429,2,10.2952,2.6077
E00019377,3.82733,1b,3.82733,3.82733
E00019378,9.27561,2,9.27561,9.27561
E00019379,8.5047,2,9.252,7.75739
E00019380,6.46763,2,7.31462,5.62064
E00019381,4.84237,1b,5.36795,4.31388
E00019382,7.80768,2,10.3813,5.23408
E00019383,8.82899,2,10.412,5.94144
E00019384,3.71267,1b,5.05089,2.02402
E00019385,6.96266,2,7.25764,6.56301
E00019386,8.21291,2,10.6599,4.0619
E00019387,11.7735,3,13.2739,9.12339
E00019388,4.70485,1b,7.75941,1.72694
E00019389,6.13735,2,7.79427,3.58474
E00019390,8.51424,2,9.7366,7.71409
E00019391,0,0,0,0
E00019392,13.3613,3,17.6538,9.20302
E00019393,8.37658,2,8.37658,8.37658
E00019394,8.93276,2,11.764,5.13532
E00019395,6.5304,2,6.5304,6.5304
E00019396,14.0589,3,14.3182,13.7997
E00019397,11.2341,3,12.544,9.92421
E00019398,8.79295,2,12.3427,4.29478
E00019399,12.4389,3,13.9637,10.5122
E00019400,10.551,3,14.8539,6.26769
E00019401,11.1226,3,12.3698,9.91961
E00019402,10.9594,3,12.7362,9.88529
E00019403,12.6465,3,12.6465,12.6465
E00019404,12.3183,3,18.9788,4.61685
E00019405,3.45118,1b,3.45118,3.45118
E00019406,9.52889,2,12.3254,7.37337
